section,depth,AC-dip,AC-dip-direction
10,8.874905502915283,"[-79.27141687839094, -75.10090263695314, -75.03329796699344, 78.16098258071302, 77.80086898599394, -79.27141687839094, -78.66765699450961, -73.34142433109595, -73.24675029860947, 77.33411836563864, 76.89017892043853, -78.66765699450961, -76.96420025455636, -65.74378917517286, -65.44814026809108, 74.80508493176832, 74.02002929088371, -76.96420025455636, -76.08821060195815, -58.04185184143085, -57.352751546026035, 73.36392665769769, 72.31701153163971, -76.08821060195815, -75.03281591532885, -27.117466999454997, -19.756622893698847, 71.46248500537487, 69.97880977893918, -75.03281591532885, -75.04963593108751, -28.517852336723166, -21.923362498767123, 71.49442678450475, 70.01904509262029, -75.04963593108751, -75.09628139341693, -31.895102412005166, -26.748928280830093, 71.58270792631646, 70.1300677530131, -75.09628139341693, -75.06912776402218, -30.009915756544736, -24.113177316312576, 71.53137050849176, 70.06553778341652, -75.06912776402218, -75.35667846527883, -43.766070671537484, -41.5261723557215, 72.06763878863724, 70.7352915256123, -75.35667846527883, -75.00022561708813, -24.023544769818546, -14.346218235829483, 71.40043035356791, 69.90054324515778, -75.00022561708813, -75.00332760973443, -24.343905291537364, -14.964949417636417, 71.4063461910854, 69.90801029741598, -75.00332760973443, -75.012308080709, -25.238006179037015, -16.605878508987608, 71.42346177584838, 69.92960706088024, -75.012308080709, -79.27141687839094, -75.10090263695314, -75.03329796699344, 78.16098258071302, 77.80086898599394, -79.27141687839094, -75.0592390025819, -29.26905116805612, -23.039100029729045, 71.5126375354778, 70.04196863129471, -75.0592390025819, -79.27141687839094, -75.10090263695314, -75.03329796699344, 78.16098258071302, 77.80086898599394, -79.27141687839094]","[135.          96.80315712  93.90719904 231.47337489 233.78820357
 135.         138.41124808  97.65594726  94.40068782 228.10374872
 230.47637445 138.41124808 210.22350896 258.4268437  263.31320081
 143.80765127 141.49325692 210.22350896 157.57868339 106.12642645
  99.39905158 207.39417607 209.40171834 157.57868339 176.12119267
 150.38892892 135.20957281 184.86739363 185.29045021 176.12119267
 175.2293285  145.02480463 129.29618795 185.98387269 186.50251763
 175.2293285  173.35456519 135.67813058 120.37979199 188.32503709
 189.04103766 173.35456519 174.36962606 140.43033234 124.71380005
 187.05852661 187.6683392  174.36962606 167.19765644 117.69927722
 106.72888595 195.92897333 197.24154687 167.19765644 180.32158268
 182.693652   184.69791953 179.59610301 179.56080674 180.32158268
 181.23503007 190.2434736  197.5182838  178.44897321 178.31350012
 181.23503007 182.37530883 199.17281179 211.27184526 177.01766025
 176.75755972 182.37530883 225.         263.19684288 266.09280096
 128.52662511 126.21179643 225.         174.78805465 142.5979912
 126.82419658 186.53568742 187.1012575  174.78805465 225.
 263.19684288 266.09280096 128.52662511 126.21179643 225.        ]"
12,10.874679266085353,"[-67.25865661618882, -69.13390022954212, -69.82917426440223, -70.61959034052829, -71.77623555301928, -72.22566118543283, -72.22566118543283, -72.94985249579787, -72.4965032653468, -73.04081080536812, -67.30345408863919, -69.1685028455908, -69.86043208199845, -70.64731618834658, -71.79928876888248, -72.24705106536521, -72.24705106536521, -72.9687338093152, -72.51693049644416, -73.05939166149686, -66.87005259922589, -68.83510332559716, -69.55968811425474, -70.38096892155453, -71.57830552928395, -72.04217599539584, -72.04217599539584, -72.78811084263529, -72.32136801285058, -72.88167001274117, -67.51531355591842, -69.33258932804613, -70.00879676914262, -70.77905199531259, -71.90898020945136, -72.3488823172709, -72.3488823172709, -73.0586972228721, -72.61420947178978, -73.14793252033301, -67.55657197720274, -69.36462888987599, -70.03779327312311, -70.80482463930898, -71.93047042303806, -72.36884308487738, -72.36884308487738, -73.07634613708025, -72.63328383061084, -73.16530410644307, -67.22366184573254, -69.10689213444952, -69.80478398639868, -70.59796295503337, -71.7582610174203, -72.20898630319171, -72.20898630319171, -72.93513700075091, -72.48058038680807, -73.02632993415762, -66.67001866349307, -68.68225739732976, -69.4221340030912, -70.25945659251671, -71.47784341435833, -71.94915831378754, -71.94915831378754, -72.70627030887205, -72.23264671841451, -72.8011640676802, -67.52554566252506, -69.34053258214105, -70.01598477355665, -70.78544003604513, -71.91430587803889, -72.35382864150769, -72.35382864150769, -73.06307022339318, -72.61893596135886, -73.15223675193754, -67.63093307546691, -69.42244421236299, -70.09013948249911, -70.85137250169848, -71.96930889702844, -72.40492613970592, -72.40492613970592, -73.10826206145869, -72.66776943691056, -73.19671996777971, -66.35555894813932, -68.44330125074282, -69.20749233107864, -70.07023738915152, -71.32184754880407, -71.80487347453834, -71.80487347453834, -72.57952931463743, -72.09511120212768, -72.67651465176677, -67.63093307546691, -69.42244421236299, -70.09013948249911, -70.85137250169848, -71.96930889702844, -72.40492613970592, -72.40492613970592, -73.10826206145869, -72.66776943691056, -73.19671996777971, -67.75358057658843, -69.51799737712295, -70.17671582533185, -70.92841963214815, -72.03366615707601, -72.46474212907277, -72.46474212907277, -73.16120407501906, -72.72495119235943, -73.24883659213444, -68.73286765618822, -70.2896334370046, -70.87866718482356, -71.55588033505742, -72.5610533610714, -72.95606019063386, -72.95606019063386, -73.59765442743655, -73.19528216985594, -73.67867612559694, -68.92442256843992, -70.44236503269889, -71.01819103670421, -71.68117962772469, -72.66706179603965, -73.05506232733676, -73.05506232733676, -73.68594183730464, -73.29019411760171, -73.76566779701072, -68.32440713777903, -69.9659132093848, -70.58357699575134, -71.29150718445985, -72.33813729050105, -72.74814213380301, -72.74814213380301, -73.4126101143964, -72.99610487149567, -73.4963927117653]","[159.55986117 161.48267288 162.17776523 162.95727015 164.07881072
 164.50884519 164.50884519 165.19543446 164.76652457 165.28113444
 159.22544255 161.17480154 161.87984566 162.67072379 163.8090062
 164.24557361 164.24557361 164.94271852 164.50719675 165.02974661
 162.72970707 164.38987657 164.98738609 165.65588879 166.61495007
 166.98185684 166.98185684 167.56674902 167.20149791 167.63967882
 157.71153395 159.77808087 160.52728295 161.36876308 162.58177917
 163.04758275 163.04758275 163.79204776 163.32687391 163.88503653
 157.4284726  159.51637036 160.27366061 161.12443507 162.35122421
 162.82242983 162.82242983 163.57565372 163.10498913 163.66974711
 159.82494557 161.72654926 162.41370414 163.18414551 164.29235778
 164.7171954  164.7171954  165.39539236 164.97173863 165.4800368
 164.61341032 166.10888245 166.64588292 167.2459591  168.10557432
 168.43405568 168.43405568 168.95727781 168.63059716 169.02248312
 157.64100193 159.71288583 160.46410837 161.30790947 162.52436355
 162.99151516 162.99151516 163.73816537 163.27162174 163.83142969
 156.9270323  159.05230594 159.82378943 160.69089438 161.94192061
 162.42264365 162.42264365 163.19131161 162.71096373 163.28735376
 168.16542451 169.33555371 169.75420176 170.22112932 170.88844602
 171.14298254 171.14298254 171.5479186  171.29516276 171.59834066
 156.9270323  159.05230594 159.82378943 160.69089438 161.94192061
 162.42264365 162.42264365 163.19131161 162.71096373 163.28735376
 156.12286592 158.30686218 159.10073855 159.99366478 161.28311557
 161.77895783 161.77895783 162.57219401 162.07643726 162.6713391
 150.47246286 153.02313136 153.96016653 155.02021895 156.56211654
 157.1584342  157.1584342  158.11622471 157.51707955 158.23626187
 149.48811456 152.09376661 153.05293882 154.13924609 155.72155848
 156.33419241 156.33419241 157.31896547 156.70283056 157.44245047
 152.68807015 155.10499822 155.98903236 156.98673301 158.43357697
 158.99179888 158.99179888 159.88690226 159.32718467 159.99895559]"
13,11.881096503398098,"[-76.6464817483797, 64.35556910850542, 71.76269205692722, 69.07948631867228, 69.8364052925779, -74.9740145437254, -75.88820658231427, 75.1651553970093, -76.6464817483797, -75.10115516084643, -75.68753357696973, -76.6464817483797, -75.10115516084643, -76.36664952110127, -76.02344451064504, -76.27523433336417, 61.373595419818976, 70.78047175567087, 67.55606188614917, 68.4834918302349, -74.43899951915712, -75.44786557735306, 74.65101112641294, -76.27523433336417, -74.58008757713017, -75.22750789947187, -76.27523433336417, -74.58008757713017, -75.9708568763979, -75.5960325782119, -76.27523433336417, 61.373595419818976, 70.78047175567087, 67.55606188614917, 68.4834918302349, -74.43899951915712, -75.44786557735306, 74.65101112641294, -76.27523433336417, -74.58008757713017, -75.22750789947187, -76.27523433336417, -74.58008757713017, -75.9708568763979, -75.5960325782119, -75.98945030321698, 58.452804557666965, 69.97051978177448, 66.2340704559787, 67.32751712558591, -74.01863265769067, -75.10586061800541, 74.24804810474896, -75.98945030321698, -74.17135930612673, -74.86933448316844, -75.98945030321698, -74.17135930612673, -75.66519620689472, -75.26461106560883, -76.43699341672936, 62.765028324871956, 71.21755722993836, 68.2441173866671, 69.09183080695992, -74.67361142843316, -75.64026768276524, 74.87629663101764, -76.43699341672936, -74.80846555347385, -75.42866561793106, -76.43699341672936, -74.80846555347385, -76.14348557828801, -75.78268997129948, -75.02865163695152, 37.19757550685078, 66.80712119226447, 60.32613152882789, 62.38178243599047, -72.54546323852658, -73.93541685133371, 72.8431689657715, -75.02865163695152, -72.74392494839714, -73.63743038051638, -75.02865163695152, -72.74392494839714, -74.63100174255518, -74.13411536319751]","[152.36260768 249.74249366 220.08393657 228.33352205 225.85550426
 148.36078978 150.57515102 211.17046016 152.36260768 148.67293996
 150.09490213 152.36260768 148.67293996 151.70782064 150.89704773
 155.71139674 246.81790309 215.95441485 224.08184935 221.60423331
 152.03063951 154.07482431 207.53503584 155.71139674 152.31996227
 153.63309129 155.71139674 152.31996227 155.11323773 154.37041826
 155.71139674 246.81790309 215.95441485 224.08184935 221.60423331
 152.03063951 154.07482431 207.53503584 155.71139674 152.31996227
 153.63309129 155.71139674 152.31996227 155.11323773 154.37041826
 158.62810683 243.71838813 212.16885864 220.02365993 217.59680619
 155.27476784 157.14258063 204.3271963  158.62810683 155.53998946
 156.74014439 158.62810683 155.53998946 158.08613343 157.41152328
 154.20119586 248.20944314 217.84526713 226.05091283 223.56630857
 150.36817186 152.49348287 209.18100295 154.20119586 150.66844164
 152.03347995 154.20119586 150.66844164 153.57641247 152.8015261
 183.62430186 161.85278112 174.18699571 172.25921222 172.89561533
 184.26257203 183.90326796 175.81484499 183.62430186 184.21093429
 183.97984649 183.62430186 184.21093429 183.72542111 183.85233658]"
14,12.911738802558226,"[-76.56542616517648, -78.18687776822529, 79.27141687839094, 78.82485946612634, 78.21302336652776, -78.4600497028517, -79.27141687839094, -79.02392218522374, -79.2350146044979, -77.46903906970037, -78.9229315367272, -79.27141687839094, -78.16098258071302, -78.63712593864878, 75.37919418263121, -76.56542616517648, -78.18687776822529, 79.27141687839094, 78.82485946612634, 78.21302336652776, -78.4600497028517, -79.27141687839094, -79.02392218522374, -79.2350146044979, -77.46903906970037, -78.9229315367272, -79.27141687839094, -78.16098258071302, -78.63712593864878, 75.37919418263121, -66.416694595132, -72.91236346834006, 75.7826456370334, 74.69061997553992, 72.99124214315617, -73.7095755512118, -75.7826456370334, -75.19091514724175, -75.69758812840983, -70.48892720055056, -74.93996345877393, -75.7826456370334, -72.83367314240117, -74.1968084804262, 57.247078400006785, -66.53714385799464, -72.95828171286618, 75.80911916000727, 74.72366252453577, 73.03652865366381, -73.74937296645314, -75.80911916000727, -75.22082793739992, -75.72453891065291, -70.55722675795177, -74.97142026247921, -75.80911916000727, -72.88022742651461, -74.23314669202847, 57.56928967182585, -66.58618232529292, -72.9770729417155, 75.81997195932192, 74.73719978447188, 73.05506232733676, -73.76566779701072, -75.81997195932192, -75.23308655872175, -75.7355868398354, -70.58512889584566, -74.98430975683294, -75.81997195932192, -72.8992779431761, -74.24802970311576, 57.69913803300692, -64.39172086713018, -72.18876736933794, 75.3740845834171, 74.17687659117875, 72.2780523162604, -73.08633237432417, -75.3740845834171, -74.72744915530453, -75.28142994348642, -69.38964794932723, -74.45173083687207, -75.3740845834171, -72.09958860994803, -73.629807142268, 50.97307753640551, -65.49701599395574, -72.5726408601571, 75.58881945750896, 74.44779313171423, 72.65629876676861, -73.41605104350032, -75.58881945750896, -74.97147249695303, -75.50021232917419, -69.97831361690663, -74.7089931744509, -75.58881945750896, -72.48913618222647, -73.92928483820693, 54.617890669948686, -67.07766402475978, -73.1685307976904, 75.93117760010396, 74.87562911888149, 73.24392801673967, -73.93196934963682, -75.93117760010396, -75.35856048207891, -75.84877449077536, -70.86783784519922, -75.11617837845411, -75.93117760010396, -73.09334466756033, -74.40007260792531, 58.9601635446531, -67.21506171062205, -73.22308401422949, 75.96307465629297, 74.915240105879, 73.29775324075634, -73.97944727968375, -75.96307465629297, -75.39450434106794, -75.88123420659437, -70.94787281635816, -75.15393315923627, -75.96307465629297, -73.14863032515287, -74.44352978602971, 59.300266968781244, -66.23019054094827, -72.84192399319289, 75.74216248597568, 74.64003440335516, 72.9217783205188, -73.6485825382089, -75.74216248597568, -75.1451451646362, -75.65637165446097, -70.38382695711941, -74.8918183170682, -75.74216248597568, -72.76225120997711, -74.14114753454432, 56.73869853501741, -72.16664714285817, -75.52116729288372, 77.39351491528038, 76.65101125388695, 75.56923449638268, -76.01567343935629, -77.39351491528038, -76.98653671114774, -77.33433689002936, -74.13401526202337, -76.81725622817935, -77.39351491528038, -75.47340199990441, -76.32748741291233, 69.06298839154492, -69.63352373466353, -74.26124659307722, 76.58810148833696, 75.68318153076865, 74.32293657735075, -74.89068055923912, -76.58810148833696, -76.09481765659675, -76.51677131106993, -72.42973838559084, -75.88771184861437, -76.58810148833696, -74.1998332236902, -75.28182313929481, 64.57509343484577, -72.92647671887121, -75.93662839326521, 77.67057415319668, 76.97867805751378, 75.98068647664432, -76.39106601577599, -77.67057415319668, -77.29065779179926, -77.61523049838047, -74.67611494298181, -77.1331155674776, -77.67057415319668, -75.89287165820178, -76.67893695132342, 70.26458296371912, -73.85759524162924, -76.47069340984218, 78.03517135294341, 77.40601390453475, 76.5099326417863, -76.87673825770501, -78.03517135294341, -77.68892037273287, -77.98461440955346, -75.35990561535608, -77.54589691894596, -78.03517135294341, -76.43174979081546, -77.13544019660347, 71.66538402011648, -73.50041233526571, -76.26252511657452, 77.89192588539308, 77.23863111725406, 76.3035986283915, -76.68702099589149, -77.89192588539308, -77.53270739415935, -77.83952293112884, -75.0950658461654, -77.38410259961643, -77.89192588539308, -76.2217500631536, -76.95687764570206, 71.13671814643821]","[243.0598279  231.31170465 135.         132.49948932 128.85092225
 229.64124286 225.         226.37079372 225.19939662 236.0465694
 226.94076286 225.         231.47337489 228.59013504 103.20129814
 243.0598279  231.31170465 135.         132.49948932 128.85092225
 229.64124286 225.         226.37079372 225.19939662 236.0465694
 226.94076286 225.         231.47337489 228.59013504 103.20129814
 145.89139924 156.74164705 198.99325268 200.58771621 203.1377499
 157.95111101 161.00674732 160.14673939 160.88368567 152.92446593
 159.77919599 161.00674732 156.62112126 158.68038614 235.72531025
 145.40979381 156.36425001 199.31367548 200.93035753 203.51364722
 157.58905778 160.68632452 159.81420214 160.56151102 152.5032566
 159.44157405 160.68632452 156.24223229 158.32790454 236.20482536
 145.21564225 156.21148857 199.4435425  201.06916614 203.66580759
 157.44245047 160.5564575  159.67945791 160.43093845 152.33298557
 159.30478408 160.5564575  156.08887298 158.18514093 236.39634214
 155.37692905 163.78243794 193.1118151  194.26235653 196.12845264
 164.67249688 166.8881849  166.26908223 166.79980012 160.9179001
 166.00345463 166.8881849  163.69330508 165.20545719 224.79813353
 149.82350116 159.74557484 196.4627677  197.87424356 200.14647877
 160.82610182 163.5372323  162.77676628 163.42853271 156.30448922
 162.45116527 163.5372323  159.63765244 161.47552714 231.55763243
 143.32686032 154.70617825 200.72855785 202.44063662 205.16538308
 155.99599481 159.27144215 158.34722613 159.13908426 150.66215907
 157.95278933 159.27144215 154.57786151 156.77559004 238.20763926
 142.81607454 154.29292584 201.08306593 202.8183356  205.57712214
 155.59831856 158.91693407 157.98003318 158.78273614 150.20572941
 157.5803007  158.91693407 154.16310562 156.38772858 238.68189762
 146.65095217 157.33247577 198.49278302 200.05210255 202.5493107
 158.51752341 161.50721698 160.66635776 161.38692251 153.58545727
 160.30686082 161.50721698 157.21432784 159.23160042 234.95591823
 127.60192955 140.51117351 213.41999317 215.75934935 219.3254402
 142.17111548 146.58000683 145.30767754 146.3964282  135.57789082
 144.77145712 146.58000683 140.34836187 143.19519487 250.43087953
 134.75702884 147.37987019 207.13693348 209.22041299 212.46907473
 148.90536103 152.86306652 151.73439351 152.70086306 142.72142957
 151.25552525 152.86306652 147.22914752 149.83654877 245.40805307
 125.62884373 138.47572618 215.34071895 217.73515203 221.35900679
 140.15790565 144.65928105 143.35532544 144.47089472 133.51739211
 142.80696816 144.65928105 138.31110741 141.19915768 251.69584274
 123.2961264  135.98325803 217.73238532 220.17975137 223.85030719
 137.68124352 142.26761468 140.93266489 142.07443127 131.02867714
 140.37282098 142.26761468 135.81755946 138.73663732 253.1355226
 124.18065101 136.93958215 216.80945819 219.23846756 222.89428263
 138.63300394 143.19054181 141.86643977 142.99905126 131.97912471
 141.31054982 143.19054181 136.77414982 139.68388365 252.59636447]"
15,13.931597569880003,"[-71.97913405365883, -72.34360699077328, -70.80468885121441, -69.64623581349213, -69.20508114694488, -70.35719905184635, -68.59167894109122, -68.3303186759272, -68.67900366369119, -65.93657397553682, -62.429567404050914, -67.0375589270575, -62.350551317022166, -65.43465844374533, -61.33414544218253, -72.01995707859344, -72.38200601176227, -70.85401190995883, -69.70502421730478, -69.26776997702953, -70.41004755579064, -68.66007233044415, -68.40124418087069, -68.74656466194752, -66.03365826408569, -62.57554712865827, -67.1219314833948, -62.49778969891735, -65.53793874796055, -61.49822905969618, -71.95573062426614, -72.32159794746488, -70.77639199557984, -69.61248305496079, -69.16907816843333, -70.32687091135689, -68.55238289295296, -68.28956016120709, -68.64018827689725, -65.88068114408365, -62.34526907468949, -66.98902631632599, -62.26551989385472, -65.37517423946247, -61.23929394359648, -72.07212455499145, -72.43109110463281, -70.91697579036125, -69.77998913694934, -69.34767393744119, -70.47748389415351, -68.74719350487874, -68.49156652742428, -68.83263318777253, -66.15697009003078, -62.76015922672886, -67.22923032018612, -62.68397397371649, -65.6690437977858, -61.70542792616707, -72.10425912471409, -72.46133545302517, -70.95572425796212, -69.82607759871054, -69.39677971649436, -70.51896919796941, -68.80070485582931, -68.54703064915454, -68.88550223070162, -66.23251387984175, -62.87281729050492, -67.29503741372773, -62.79758077111417, -65.74931975383763, -61.831701680064114, -72.05874424196327, -72.41849975694117, -70.90083334792259, -69.76077866036049, -69.32720147673014, -70.46019780538366, -68.72487763709684, -68.46843327490366, -68.81058613609692, -66.12542194565167, -62.7130130791319, -67.20176481678305, -62.63642839479132, -65.63550997040736, -61.65254613253253, -71.94810456696744, -72.31442699912792, -70.76716817944269, -69.60147675663465, -69.15733639336406, -70.31698358833486, -68.53956446978225, -68.27626347454073, -68.62752702621046, -65.86243104226367, -62.317703299463076, -66.97318610953567, -62.2377133967314, -65.35574763696481, -61.20826148593564, -72.0455924352355, -72.40612453590121, -70.88496187019653, -69.7418847729239, -69.30706392277769, -70.44319987266049, -68.70292297777851, -68.44567272362505, -68.78889649060807, -66.09435903605085, -62.66653504573433, -67.1747312406344, -62.58955520211926, -65.60248645761142, -61.60039191502508, -72.12802154825573, -72.48370427875645, -70.9843595678772, -69.86011498856485, -69.43303610568846, -70.54961945239717, -68.84019949599717, -68.5879600120511, -68.92452487562979, -66.2881745320094, -62.955611966389924, -67.34355959980873, -62.88106755973021, -65.808446667558, -61.92442234044621, -71.8629963771235, -72.2344228095165, -70.66412073595818, -69.47837992934217, -69.0259562770047, -70.20647735104372, -68.39604777775097, -68.12735146974642, -68.4857828627988, -65.65749883923888, -62.00677345517611, -66.79553979022414, -61.924034041254615, -65.13747370136925, -60.857686496516266, -72.08573782408024, -72.44390282374209, -70.9333943219129, -69.799522003286, -69.36848736279751, -70.49506352408034, -68.76987699417484, -68.51507904412416, -68.85504400838508, -66.18901132588726, -62.80798272409389, -67.25713503446433, -62.73220119485365, -65.70309604058446, -61.75904676117894, -72.23030906032909, -72.58003317404136, -71.107450291134, -70.00621308437455, -69.58856888394317, -70.68129837923475, -69.00948445895622, -68.76333195684852, -69.09180654514259, -66.52584365622516, -63.30714821255391, -67.55108581127601, -63.23549439520552, -66.06072317221562, -62.31735172076076, -72.13285726597753, -72.48825682791917, -70.99018507455182, -69.86703717681769, -69.44040860090196, -70.55585408660693, -68.84822896135147, -68.59628048570791, -68.93245859631674, -66.299480771254, -62.97240804696286, -67.35341949555408, -62.898003516472606, -65.8204548923342, -61.94322376466688, -72.37641713532246, -72.71774275452525, -71.28279217228541, -70.21373533521172, -69.8092438042622, -70.8686705754645, -69.24928724219292, -69.01158489901664, -69.32882613128226, -66.86003831846074, -63.796112690927714, -67.84381725052904, -63.72835186780997, -66.41493342219549, -62.86190355454297, -72.34541992737525, -72.68851625354411, -71.2456399638927, -70.16982239925345, -69.76257187250634, -70.8289891837547, -69.19860715097981, -68.95913568154812, -69.27872893922253, -66.78964836784733, -63.69363389868834, -67.78207135391332, -63.62506934077126, -66.34037816487226, -62.7479635114418]","[165.16694688 165.4941283  164.0997647  163.02639121 162.61182013
 163.68768377 162.02973605 161.77965585 162.1130133  159.4267406
 155.74011475 160.52350525 155.65322667 158.91788458 154.51859813
 164.65182299 164.98931433 163.55150893 162.44561446 162.01870836
 163.12684498 161.41952474 161.16217845 161.50523242 158.74337997
 154.9633273  159.87028464 154.87439218 158.22089154 153.71372016
 165.4704166  165.791476   164.42293134 163.36892898 162.96171581
 164.01834088 162.38984194 162.14410411 162.47166722 159.8306758
 156.20048062 160.90934939 156.11483609 159.33001872 154.99606082
 164.01746172 164.36750362 162.87688456 161.73158056 161.28975785
 162.43695859 160.66992625 160.40381711 160.75856649 157.90589742
 154.01490986 159.06891997 153.92356455 157.36712027 152.73232055
 163.63881107 163.99626538 162.47449179 161.30600897 160.85542983
 162.02558203 160.22349364 159.95225336 160.31385188 157.4081825
 153.45315971 158.59223053 153.36043405 156.85994855 152.15172994
 164.17776768 164.52465348 163.04730808 161.91189534 161.47381317
 162.61121413 160.8591561  160.59524182 160.94706166 158.11710437
 154.25371927 159.2711049  154.16297148 157.58239099 152.97929688
 165.57066893 165.88969819 164.52971915 163.48215016 163.07738231
 164.12761562 162.50890334 162.26460996 162.59024572 159.96433481
 156.35300697 161.03697796 156.26777937 159.46641338 155.15432434
 164.33691748 164.68065953 163.21654091 162.09099361 161.65664447
 162.78426799 161.04715372 160.78543159 161.13432559 158.32707606
 154.49138331 159.47204909 154.40123645 157.79643233 153.22518119
 163.36429154 163.72708197 162.18289848 160.99777558 160.54091823
 161.72753574 159.90031101 159.62539792 159.99189935 157.04837743
 153.0479544  158.24741664 152.95425525 156.49341285 151.73326041
 166.74038484 167.03545339 165.77670296 164.80540957 164.42969487
 165.40405856 163.90161038 163.67452558 163.9772026  161.53161545
 158.14859083 162.53195431 158.06845047 161.06658952 157.02010483
 163.85598063 164.209191   162.70525132 161.55003046 161.10445982
 162.2614824  160.47944569 160.21113911 160.5688216  157.69343837
 153.77494194 158.86547666 153.68300263 157.15060378 152.48424051
 162.2303831  162.61486641 160.97974308 159.72739174 159.24524195
 160.49827735 158.5697727  158.28011856 158.6663016  155.57161236
 151.39283301 156.83029529 151.29535485 154.98997685 150.02685105
 163.30897248 163.67283431 162.12415318 160.93569401 160.47757873
 161.66749628 159.83523495 159.55958659 159.92706959 156.97597857
 152.96651135 158.17801287 152.8726188  156.41967051 151.64918459
 160.72455978 161.13694074 159.38528602 158.04754984 157.53346203
 158.87058578 156.81414894 156.5060208  156.91687831 153.6346428
 149.24189757 154.96675681 149.13999771 153.02043994 147.81640222
 161.0341807  161.44091353 159.71281076 158.39225738 157.88457873
 159.20480662 157.1740466  156.86961206 157.27553542 154.03061232
 149.67973    155.34817255 149.57868428 153.42283792 148.26568142]"
